closed_issues,closed_pull_issues,closed_total_issues,created_at,fork,forks,language,last_push,last_update,open_issues,open_pull_issues,open_total_issues,parent,size,socialsource,source,stars,subscribers,symbol,symbol_id,timestamp_api_call,url
0,4,4,1424619889,false,3.0,C,1467131556,1511649401,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4113,CodeRepository,cryptocompare,2.0,4.0,FIRE,29196,2017-12-30 17:56:08.369030,https://github.com/techcoincommunity/firecoin
0,0,0,1480156447,false,2.0,C++,1505721561,1513657806,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1005,CodeRepository,cryptocompare,1.0,1.0,FIRST,34223,2017-12-30 17:56:18.587838,https://github.com/firstconn/firstcoin
0,0,0,1433195885,false,0.0,C,1459647924,1459610762,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3852,CodeRepository,cryptocompare,0.0,1.0,FIST,33526,2017-12-30 17:56:17.785185,https://github.com/FistBumpGithub/fistbump
0,0,0,1402804519,false,0.0,TypeScript,1404128950,1508491215,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1952,CodeRepository,cryptocompare,3.0,3.0,FJC,29935,2017-12-30 17:56:10.473157,https://github.com/fujicoin/fujicoin
5,7,12,1403011714,true,14.0,C++,1513440321,1514657182,6,0,6,"{u'Url': u'https://github.com/litecoin-project/litecoin', u'Name': u'litecoin', u'InternalId': 3808, u'InternalData': {u'Name': u'Litecoin', u'Url': u'/coins/ltc/', u'Symbol': u'LTC', u'Id': 3808, u'Type': u'Webpagecoinp', u'ImageUrl': u'/media/19782/litecoin-logo.png'}}",60470,CodeRepository,cryptocompare,24.0,15.0,FLO,5325,2017-12-30 17:56:42.487428,https://github.com/florincoin/florincoin
0,2,2,1464802000,false,2.0,C++,1489299914,1489301464,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4262,CodeRepository,cryptocompare,1.0,3.0,FLVR,21878,2017-12-30 17:55:53.696565,https://github.com/flavorcoin/FlavorCoin-V2
0,0,0,1465782911,false,0.0,C++,1465928422,1465783046,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3751,CodeRepository,cryptocompare,0.0,1.0,FLX,21244,2017-12-30 17:55:53.242808,https://github.com/CryptoFlashDev/Flash
0,0,0,1426656496,true,0.0,C,1428553245,1428553246,0,0,0,"{u'Url': u'https://github.com/CarsonCloak/DARK', u'Name': u'DARK', u'InternalId': -1}",5320,CodeRepository,cryptocompare,0.0,2.0,FONZ,28703,2017-12-30 17:56:08.714884,https://github.com/fonziecoin/fonzie
0,0,0,1506017029,false,2.0,null,1514498495,1506198195,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",20,CodeRepository,cryptocompare,1.0,1.0,FOOD,413886,2017-12-30 17:56:28.386247,https://github.com/foodcoin-io/contracts-solidity
0,0,0,1476432160,false,3.0,C,1476433188,1476433191,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4269,CodeRepository,cryptocompare,0.0,0.0,FOREX,30361,2017-12-30 17:56:10.939881,https://github.com/Forexcoinfx/Forexcoin
0,0,0,1501601155,false,1.0,C++,1502931829,1504587844,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2961,CodeRepository,cryptocompare,1.0,1.0,FRAZ,247259,2017-12-30 17:56:01.812947,https://github.com/frazcoin/frazCoin
0,0,0,1499865246,false,1.0,JavaScript,1507534569,1512842839,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",309,CodeRepository,cryptocompare,1.0,4.0,FRD,409128,2017-12-30 17:56:26.688325,https://github.com/VirtueFintech/FaradCryptoken
0,0,0,1485371372,false,0.0,C++,1485371642,1485371646,3,0,3,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2198,CodeRepository,cryptocompare,0.0,0.0,FRE,34489,2017-12-30 17:56:18.638114,https://github.com/FireRoosterCoin/FireRoosterCoin
0,2,2,1449884597,false,1.0,C++,1499806560,1499554024,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",7837,CodeRepository,cryptocompare,1.0,1.0,FRN,20991,2017-12-30 17:55:53.368768,https://github.com/FRN-Crypto/FRN
0,0,0,1469046252,false,1.0,C++,1469046431,1469046434,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1855,CodeRepository,cryptocompare,0.0,2.0,FRWC,24866,2017-12-30 17:56:02.898874,https://github.com/wonkcoin/Frankywillcoin
0,0,0,1431040083,false,1.0,C++,1431041431,1431041433,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2564,CodeRepository,cryptocompare,0.0,1.0,FSN,28081,2017-12-30 17:56:03.191618,https://github.com/fusioncoin123/fsn-src
0,0,0,1472999254,false,0.0,C++,1472999269,1472999271,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1609,CodeRepository,cryptocompare,0.0,0.0,FX,28336,2017-12-30 17:56:07.269190,https://github.com/fcoin/fcoin
0,2,2,1485950890,false,10.0,JavaScript,1501153042,1513776660,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",62,CodeRepository,cryptocompare,10.0,6.0,FYN,180820,2017-12-30 17:55:45.934136,https://github.com/PinnacleOne/FYNTokens
0,0,0,1469527235,false,0.0,C++,1469878794,1469527488,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2530,CodeRepository,cryptocompare,0.0,1.0,GAKH,38277,2017-12-30 17:56:25.161067,https://github.com/gakh/GAKHcoin
0,0,0,1428970425,false,3.0,C++,1437108737,1506422091,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3785,CodeRepository,cryptocompare,5.0,10.0,GAM,6102,2017-12-30 17:56:47.249121,https://github.com/collincrypto/gambitcrypto
0,10,10,1434486293,true,9.0,C++,1511414576,1514167731,0,2,2,"{u'Url': u'https://github.com/noise23/gamecredits', u'Name': u'gamecredits', u'InternalId': -1}",4555,CodeRepository,cryptocompare,6.0,17.0,GAME,20157,2017-12-30 17:55:49.860783,https://github.com/gamecredits-project/GameCredits
6,7,13,1393886822,false,14.0,C++,1514144940,1514589499,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8423,CodeRepository,cryptocompare,19.0,14.0,GAP,20659,2017-12-30 17:55:51.725278,https://github.com/hempcoin-project/THC
62,54,116,1433091753,false,438.0,C#,1514450378,1514661557,12,3,15,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2520,CodeRepository,cryptocompare,1376.0,303.0,GAS,213532,2017-12-30 17:55:52.658194,https://github.com/neo-project/neo
0,0,0,1508744976,false,0.0,JavaScript,1509006412,1508745353,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",19,CodeRepository,cryptocompare,0.0,0.0,GAT,349487,2017-12-30 17:56:19.379599,https://github.com/gatcoin/GATTokenSale
0,0,0,1459731889,false,0.0,C++,1504917071,1513965874,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3586,CodeRepository,cryptocompare,4.0,2.0,GAY,28431,2017-12-30 17:56:07.597417,https://github.com/Gaycoins/GAYcoin-Online
3,2,5,1463143746,false,4.0,C++,1495028510,1511991235,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",26173,CodeRepository,cryptocompare,4.0,6.0,GB,26194,2017-12-30 17:56:02.935447,https://github.com/goldblockscoin/goldblocks
0,0,0,1453916708,false,0.0,C++,1453918158,1453916787,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3182,CodeRepository,cryptocompare,0.0,1.0,GBIT,42103,2017-12-30 17:56:28.460504,https://github.com/GravityBits/GravityBits
0,0,0,1460174939,false,0.0,C++,1460181251,1460175178,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1908,CodeRepository,cryptocompare,0.0,1.0,GBT,20214,2017-12-30 17:55:50.111002,https://github.com/gamebet/GameBetCoin
3,0,3,1510761948,false,5.0,C++,1514578692,1514129940,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6681,CodeRepository,cryptocompare,9.0,8.0,GBX,398705,2017-12-30 17:56:26.080371,https://github.com/gobytecoin/gobyte
77,151,228,1473074093,false,80.0,JavaScript,1514568752,1514661713,47,4,51,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6048,CodeRepository,cryptocompare,265.0,56.0,GBYTE,30736,2017-12-30 17:56:12.209313,https://github.com/byteball/byteball
0,0,0,1434513004,false,1.0,C++,1436840410,1434513798,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4668,CodeRepository,cryptocompare,0.0,1.0,GCC,30566,2017-12-30 17:56:11.890032,https://github.com/guccionecoin/GCC
0,0,0,1440097152,false,12.0,C++,1440098607,1506976523,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1534,CodeRepository,cryptocompare,5.0,4.0,GCR,12217,2017-12-30 17:55:41.810199,https://github.com/globalcurrencyreserve/gcr
0,0,0,1505122499,false,0.0,JavaScript,1512054157,1505837204,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",56,CodeRepository,cryptocompare,0.0,1.0,GEA,421896,2017-12-30 17:56:28.538984,https://github.com/GoldeaToken/goldea
0,0,0,1496320984,false,1.0,null,1498212984,1496320984,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",7,CodeRepository,cryptocompare,0.0,0.0,GGS,180716,2017-12-30 17:55:45.124245,https://github.com/g1lg4m3s/smart-contract
0,0,0,1427018793,false,1.0,C++,1427072290,1427072291,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2196,CodeRepository,cryptocompare,0.0,1.0,GIFT,38962,2017-12-30 17:56:25.774220,https://github.com/GIFTdev/GIFTcardcoin
0,2,2,1497198138,false,8.0,Python,1505730331,1514552846,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",175,CodeRepository,cryptocompare,9.0,4.0,GIM,243079,2017-12-30 17:56:01.709285,https://github.com/thegimliproject/GimliToken
0,0,0,1428228508,false,2.0,C++,1428758109,1428758109,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3374,CodeRepository,cryptocompare,0.0,1.0,GIZ,21378,2017-12-30 17:55:53.112900,https://github.com/GIZMOcoinTEAM/SourceCode
2,0,2,1505469123,false,1.0,JavaScript,1509002754,1514535816,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",42,CodeRepository,cryptocompare,3.0,1.0,GJC,320412,2017-12-30 17:56:12.994732,https://github.com/globaljobcoin/GJC
5,8,13,1372261564,false,19.0,HTML,1486155850,1500941087,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",303153,CodeRepository,cryptocompare,13.0,18.0,GLD,4528,2017-12-30 17:56:35.871703,https://github.com/goldcoin/goldcoin
0,0,0,1434436823,false,0.0,C++,1435107153,1434466185,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3949,CodeRepository,cryptocompare,0.0,1.0,GMC,5388,2017-12-30 17:56:45.256599,https://github.com/GridMasterDev/GMC
0,0,0,1456764226,false,0.0,C++,1456764363,1456764366,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2785,CodeRepository,cryptocompare,0.0,1.0,GMX,30424,2017-12-30 17:56:12.255197,https://github.com/gmx16/goldmaxcoin-source
17,8,25,1477816067,false,35.0,Python,1495206737,1505410182,9,2,11,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",523,CodeRepository,cryptocompare,86.0,29.0,GNO,66193,2017-12-30 17:56:49.188414,https://github.com/ConsenSys/gnosis-contracts
0,2,2,1480591736,true,4.0,Python,1493033883,1514028275,0,0,0,"{u'Url': u'https://github.com/golemfactory/golem', u'Name': u'golem', u'InternalId': -1}",22274,CodeRepository,cryptocompare,9.0,12.0,GNT,33022,2017-12-30 17:56:15.556696,https://github.com/fimapp/golem
0,0,0,1469953918,false,1.0,C++,1470112177,1469953981,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5296,CodeRepository,cryptocompare,0.0,0.0,GOON,28221,2017-12-30 17:56:03.202386,https://github.com/GooniesGoonBag/GoonBagSack
0,0,0,1462304707,false,0.0,C++,1462304844,1462304848,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3465,CodeRepository,cryptocompare,0.0,1.0,GOTX,21875,2017-12-30 17:55:53.626485,https://github.com/gotxcoin/gotx
0,0,0,1461716512,false,1.0,C++,1461716612,1461716522,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2285,CodeRepository,cryptocompare,0.0,1.0,GPU,20650,2017-12-30 17:55:50.936176,https://github.com/white92d15b7a/GPU-Coin
288,333,621,1409010064,false,117.0,C++,1514367243,1514666809,160,7,167,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",173405,CodeRepository,cryptocompare,232.0,72.0,GRC,5309,2017-12-30 17:56:42.030866,https://github.com/gridcoin/Gridcoin-Research
0,0,0,1437072010,false,0.0,C++,1437420844,1437072259,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4976,CodeRepository,cryptocompare,0.0,1.0,GREXIT,21380,2017-12-30 17:55:54.054625,https://github.com/grexitcoin/GREXIT
0,0,0,1461280897,false,1.0,C++,1465346154,1461445174,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4573,CodeRepository,cryptocompare,0.0,1.0,GROW,20600,2017-12-30 17:55:51.054529,https://github.com/Grow-Coin/growcoin
7,0,7,1437145836,true,7.0,C++,1514157275,1513802137,1,0,1,"{u'Url': u'https://github.com/bitcoin/bitcoin', u'Name': u'bitcoin', u'InternalId': 1182, u'InternalData': {u'Name': u'Bitcoin', u'Url': u'/coins/btc/', u'Symbol': u'BTC', u'Id': 1182, u'Type': u'Webpagecoinp', u'ImageUrl': u'/media/19633/btc.png'}}",76025,CodeRepository,cryptocompare,8.0,11.0,GRS,13070,2017-12-30 17:55:42.978956,https://github.com/Groestlcoin/groestlcoin
0,0,0,1448508954,false,4.0,C++,1448522897,1500747111,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5192,CodeRepository,cryptocompare,3.0,3.0,GRT,20438,2017-12-30 17:55:51.937163,https://github.com/grantcoin/grantcoin
0,0,0,1400606047,true,1.0,C++,1405386516,1405058848,0,0,0,"{u'Url': u'https://github.com/sherlockcoin/growthcoin-resurection', u'Name': u'growthcoin-resurection', u'InternalId': -1}",60209,CodeRepository,cryptocompare,1.0,3.0,GRW,74894,2017-12-30 17:56:51.060712,https://github.com/iamunick/growthcoin
0,0,0,1434116388,false,0.0,C++,1458564578,1455172899,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",9811,CodeRepository,cryptocompare,0.0,2.0,GSY,22453,2017-12-30 17:56:04.145061,https://github.com/GenesysCrypto/GenesysCoin
0,0,0,1510044890,false,3.0,null,1513237768,1513741020,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",60,CodeRepository,cryptocompare,1.0,0.0,GTO,517477,2017-12-30 17:56:39.949083,https://github.com/gifto-io/GiftoSmartContract
0,0,0,1490864813,false,1.0,JavaScript,1490887189,1508474304,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",23,CodeRepository,cryptocompare,11.0,4.0,GUP,67096,2017-12-30 17:56:49.105965,https://github.com/Matchpool/contracts
0,0,0,1501012289,false,0.0,JavaScript,1504044351,1511856231,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",669,CodeRepository,cryptocompare,1.0,1.0,GXC,247350,2017-12-30 17:56:05.582750,https://github.com/GxC17Genevieve/GxCointoken
0,0,0,1492669804,false,0.0,C++,1492895192,1502952012,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",21639,CodeRepository,cryptocompare,1.0,0.0,GXC*,339847,2017-12-30 17:56:18.183714,https://github.com/genxcoin/genxcoin
0,0,0,1475196877,false,1.0,C++,1475251349,1475524831,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3574,CodeRepository,cryptocompare,1.0,1.0,HALLO,29552,2017-12-30 17:56:10.478543,https://github.com/hallodev/Halloween
0,0,0,1495906021,false,0.0,C++,1495906723,1495906044,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5953,CodeRepository,cryptocompare,0.0,0.0,HAMS,112363,2017-12-30 17:55:43.049834,https://github.com/Hamstercoindev/hamstercoin
0,0,0,1435583897,false,0.0,C++,1435843417,1435843364,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3796,CodeRepository,cryptocompare,0.0,1.0,HAZE,43937,2017-12-30 17:56:32.229690,https://github.com/HazeDev/Hazecoin
2,0,2,1504888503,false,0.0,null,1504889847,1504945803,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5,CodeRepository,cryptocompare,0.0,0.0,HDG,237407,2017-12-30 17:56:05.417336,https://github.com/HedgeToken/Hedge-Token
0,0,0,1437146778,false,0.0,C++,1437148505,1437148508,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3336,CodeRepository,cryptocompare,0.0,1.0,HEEL,38035,2017-12-30 17:56:25.247785,https://github.com/HeelCoin/heelcoin
0,0,0,1496300467,false,0.0,null,1503829959,1513776663,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",431,CodeRepository,cryptocompare,4.0,4.0,HGT,234508,2017-12-30 17:56:01.371972,https://github.com/myHelloGold/Foundation
0,0,0,1499448388,false,0.0,null,1500381929,1512409112,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",525,CodeRepository,cryptocompare,2.0,0.0,HIRE,198458,2017-12-30 17:55:48.165597,https://github.com/hirematchio/hirematch
0,0,0,1447034106,false,1.0,C++,1453135994,1453135779,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2050,CodeRepository,cryptocompare,0.0,1.0,HIRE*,15882,2017-12-30 17:55:44.521933,https://github.com/Bithire/Bithire
0,5,5,1471937331,false,17.0,JavaScript,1485783332,1504197807,4,2,6,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",610,CodeRepository,cryptocompare,12.0,14.0,HKG,29733,2017-12-30 17:56:10.141156,https://github.com/ether-camp/virtual-accelerator
0,4,4,1411149400,false,6.0,C++,1507296546,1467200372,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",73872,CodeRepository,cryptocompare,0.0,3.0,HMP,20655,2017-12-30 17:55:51.668162,https://github.com/Hemp-coin/hempcoin
47,48,95,1452756568,true,15.0,C++,1508687858,1511592643,12,0,12,"{u'Url': u'https://github.com/bitcoin/bitcoin', u'Name': u'bitcoin', u'InternalId': 1182, u'InternalData': {u'Name': u'Bitcoin', u'Url': u'/coins/btc/', u'Symbol': u'BTC', u'Id': 1182, u'Type': u'Webpagecoinp', u'ImageUrl': u'/media/19633/btc.png'}}",56351,CodeRepository,cryptocompare,18.0,16.0,HODL,18670,2017-12-30 17:55:46.223040,https://github.com/HOdlcoin/HOdlcoin
4,15,19,1489110215,false,6.0,C++,1507894949,1508286664,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",10796,CodeRepository,cryptocompare,1.0,6.0,HONEY,53915,2017-12-30 17:56:45.243529,https://github.com/cryptofun/honey
0,0,0,1491141209,false,2.0,C++,1506383539,1505860713,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1645,CodeRepository,cryptocompare,2.0,2.0,HPC,62659,2017-12-30 17:56:49.932238,https://github.com/happycoinmaster/Happycoin
8,18,26,1495188702,false,1.0,JavaScript,1501449203,1500915609,8,4,12,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",216,CodeRepository,cryptocompare,6.0,2.0,HRB,176336,2017-12-30 17:55:44.965565,https://github.com/Tokenate/Harbour
0,0,0,1442763886,false,0.0,C++,1443289032,1442764353,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3724,CodeRepository,cryptocompare,0.0,1.0,HSP,35687,2017-12-30 17:56:19.218043,https://github.com/HorsePowerCoin/HorsePowerCoin
10,0,10,1498711562,false,24.0,C,1505908076,1514529648,9,0,9,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2969,CodeRepository,cryptocompare,82.0,33.0,HSR,318199,2017-12-30 17:56:12.834269,https://github.com/HcashOrg/Hshare
0,0,0,1504671219,false,2.0,JavaScript,1507252297,1512335456,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",85,CodeRepository,cryptocompare,2.0,3.0,HST,374246,2017-12-30 17:56:24.342954,https://github.com/HorizonState/token-sale
0,0,0,1462172098,false,0.0,null,1462172509,1465549337,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",28046,CodeRepository,cryptocompare,0.0,2.0,HTC,20153,2017-12-30 17:55:49.381683,https://github.com/tradopia/HitCoinWallet
0,0,0,1462171519,false,1.0,C++,1462171994,1462171997,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3392,CodeRepository,cryptocompare,0.0,1.0,HTC,20153,2017-12-30 17:55:49.381683,https://github.com/tradopia/HitCoin
0,8,8,1479366296,true,4.0,C++,1493739491,1505454861,0,0,0,"{u'Url': u'https://github.com/zcash/zcash', u'Name': u'zcash', u'InternalId': 24854, u'InternalData': {u'Name': u'ZCash', u'Url': u'/coins/zec/', u'Symbol': u'ZEC', u'Id': 24854, u'Type': u'Webpagecoinp', u'ImageUrl': u'/media/351360/zec.png'}}",45746,CodeRepository,cryptocompare,2.0,3.0,HUSH,33460,2017-12-30 17:56:15.954068,https://github.com/J-Stuhlman/zdash
0,0,0,1464480014,false,0.0,C++,1464480446,1464480450,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4025,CodeRepository,cryptocompare,0.0,2.0,HVCO,21374,2017-12-30 17:55:53.900213,https://github.com/highvoltagecoin/highvoltagecoin
0,0,0,1488128501,true,0.0,C++,1490794957,1510478340,0,0,0,"{u'Url': u'https://github.com/zcoinofficial/zcoin', u'Name': u'zcoin', u'InternalId': -1}",48974,CodeRepository,cryptocompare,1.0,2.0,HXX,41868,2017-12-30 17:56:28.327386,https://github.com/hexxcointakeover/hexxcoin
0,0,0,1428698919,false,0.0,C++,1428698951,1428698952,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1492,CodeRepository,cryptocompare,0.0,1.0,HZT,35811,2017-12-30 17:56:19.932548,https://github.com/HazMatCoin/HazMatCoin
0,0,0,1441791092,false,0.0,C++,1465673643,1441791179,1,0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",53912,CodeRepository,cryptocompare,0.0,3.0,I0C,16123,2017-12-30 17:55:42.831792,https://github.com/domob1812/i0coin
0,0,0,1467939059,false,0.0,C++,1467939460,1467939463,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2623,CodeRepository,cryptocompare,0.0,2.0,IBANK,23745,2017-12-30 17:56:05.133646,https://github.com/ibankgroup/Ibank
0,0,0,1508482507,false,0.0,C++,1508482653,1508482657,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1939,CodeRepository,cryptocompare,0.0,0.0,ICC,400693,2017-12-30 17:56:25.759459,https://github.com/icccoin/instacash-source
0,0,0,1480704567,false,0.0,C++,1480730644,1510344562,0,0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3640,CodeRepository,cryptocompare,1.0,3.0,ICON,35825,2017-12-30 17:56:19.758869,https://github.com/iconictoken/iconic
1,8,9,1499754308,false,30.0,Python,1513132127,1514678635,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",991,CodeRepository,cryptocompare,83.0,27.0,ICX,324068,2017-12-30 17:56:13.215513,https://github.com/theloopkr/loopchain
0,0,0,1478331594,false,6.0,C++,1510930280,1478550615,2,0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1485,CodeRepository,cryptocompare,0.0,2.0,IFLT,32775,2017-12-30 17:56:15.421113,https://github.com/inflationcoin/inflationcoin
